datetime,temperature,wind_speed,surface_solar_radiation,relative_humidity,surface_pressure,total_precipitation,city,event_id,latitude,longitude
2018-09-28,8.54,2.48,28,0.82,98279.35,0.11,Omaha,47,,
2018-09-29,10.07,2.65,33,0.95,97984.45,0.17,Omaha,47,,
2018-09-30,10.61,2.44,36,0.94,97883.61,0.38,Omaha,47,,
2018-10-01,12.83,0.96,95,0.89,97730.73,0.0,Omaha,47,,
2018-10-02,24.13,6.3,192,0.73,96545.94,0.0,Omaha,47,,
2018-10-03,10.53,5.64,173,0.61,97954.74,0.02,Omaha,47,,
2018-10-04,10.75,1.72,86,0.81,97346.58,0.07,Omaha,47,,
2018-10-05,9.66,4.7,101,0.8,97681.75,0.3,Omaha,47,,
2018-10-06,9.29,3.31,23,0.85,97852.19,0.33,Omaha,47,,
2018-10-07,12.84,0.95,19,0.98,97264.84,1.35,Omaha,47,,
2018-10-08,12.9,3.03,13,0.97,97026.75,3.12,Omaha,47,,
2018-10-09,9.39,4.89,87,0.83,96584.13,0.27,Omaha,47,,
2018-10-10,5.38,5.09,177,0.65,97847.82,0.0,Omaha,47,,
2018-10-11,6.04,1.08,67,0.81,97677.67,0.09,Omaha,47,,
2018-10-12,8.21,4.19,181,0.8,97159.81,0.0,Omaha,47,,
2018-10-13,5.5,3.4,40,0.83,97565.23,0.19,Omaha,47,,
2018-10-14,2.65,3.34,190,0.64,98539.34,0.0,Omaha,47,,
2018-10-15,6.94,3.41,178,0.59,98164.23,0.0,Omaha,47,,
2018-10-16,9.64,1.93,175,0.68,98656.69,0.0,Omaha,47,,
2018-10-17,11.71,3.37,172,0.63,98825.43,0.0,Omaha,47,,
2018-10-18,15.63,4.05,167,0.6,97752.89,0.08,Omaha,47,,
2018-10-19,10.36,5.28,176,0.48,98241.72,0.0,Omaha,47,,
2018-10-20,7.19,3.62,168,0.55,98311.68,0.0,Omaha,47,,
2018-10-21,11.92,0.47,169,0.58,97769.54,0.0,Omaha,47,,
2018-10-22,8.47,2.35,168,0.54,98517.14,0.0,Omaha,47,,
2018-10-23,8.8,3.18,131,0.55,98437.78,0.0,Omaha,47,,
2018-10-24,9.82,2.73,39,0.69,97698.61,0.22,Omaha,47,,
2018-10-25,9.16,2.23,2,0.91,97332.39,0.19,Omaha,47,,
2017-12-12,-1.99,2.76,37,0.93,99271.75,0.07,Birmingham,48,,
2017-12-13,3.72,4.86,17,0.9,98190.99,0.18,Birmingham,48,,
2017-12-14,3.31,5.6,32,0.85,97615.28,0.05,Birmingham,48,,
2017-12-15,3.03,4.78,40,0.86,98762.3,0.08,Birmingham,48,,
2017-12-16,2.27,3.43,21,0.9,100512.83,0.01,Birmingham,48,,
2017-12-17,4.3,2.96,8,0.95,100840.59,0.09,Birmingham,48,,
2017-12-18,4.03,2.02,33,0.93,101632.18,0.0,Birmingham,48,,
2017-12-19,4.03,2.57,19,0.96,102105.67,0.0,Birmingham,48,,
2017-12-20,9.57,2.55,11,0.96,102131.89,0.01,Birmingham,48,,
2017-12-21,10.08,2.82,14,0.95,102163.77,0.05,Birmingham,48,,
2017-12-22,8.95,1.39,12,0.96,102238.46,0.01,Birmingham,48,,
2017-12-23,8.23,3.88,16,0.95,101942.53,0.01,Birmingham,48,,
2017-12-24,9.58,6.08,13,0.89,100869.64,0.0,Birmingham,48,,
2017-12-25,9.33,7.08,18,0.85,99051.18,0.35,Birmingham,48,,
2017-12-26,3.83,1.98,34,0.89,97937.56,0.57,Birmingham,48,,
2017-12-27,1.94,5.99,24,0.85,97841.28,0.3,Birmingham,48,,
2017-12-28,1.18,3.53,40,0.88,98977.75,0.0,Birmingham,48,,
2017-12-29,3.49,3.96,29,0.83,98247.76,0.17,Birmingham,48,,
2017-12-30,9.19,5.59,21,0.8,98104.52,0.26,Birmingham,48,,
2017-12-31,9.03,6.78,28,0.83,97862.82,0.1,Birmingham,48,,
2018-01-01,5.74,5.5,33,0.82,98464.57,0.03,Birmingham,48,,
2018-01-02,6.39,4.95,6,0.88,98924.66,0.2,Birmingham,48,,
2018-01-03,7.77,8.81,31,0.72,98107.95,0.02,Birmingham,48,,
2018-01-04,6.83,5.12,19,0.82,97948.56,0.1,Birmingham,48,,
2018-01-05,3.64,2.56,23,0.92,98027.26,0.08,Birmingham,48,,
2018-01-06,2.23,4.02,30,0.9,99887.97,0.02,Birmingham,48,,
2018-01-07,1.61,5.24,42,0.79,101514.88,0.0,Birmingham,48,,
2018-01-08,1.16,4.31,15,0.85,100989.31,0.02,Birmingham,48,,
2018-01-09,3.42,3.37,13,0.96,99418.77,0.01,Birmingham,48,,
2018-01-10,5.72,0.76,28,0.93,99171.06,0.09,Birmingham,48,,
2018-01-11,4.21,2.87,19,0.93,100637.25,0.0,Birmingham,48,,
2018-01-12,4.86,1.85,23,0.93,101207.96,0.01,Birmingham,48,,
2018-01-13,5.31,4.72,19,0.85,100586.36,0.01,Birmingham,48,,
2018-01-14,3.98,3.01,34,0.8,100437.88,0.01,Birmingham,48,,
2018-01-15,7.29,6.18,17,0.87,98299.85,0.33,Birmingham,48,,
2018-01-16,3.85,6.89,40,0.78,98030.54,0.05,Birmingham,48,,
2018-01-17,4.04,6.81,47,0.75,98921.98,0.16,Birmingham,48,,
2018-01-18,5.56,6.63,37,0.78,98578.58,0.09,Birmingham,48,,
2018-01-19,2.44,4.85,46,0.82,99429.24,0.0,Birmingham,48,,
2018-01-20,1.55,0.45,7,0.96,99067.47,0.21,Birmingham,48,,
2018-01-21,2.51,2.46,5,0.98,99706.96,0.51,Birmingham,48,,
2018-01-22,6.72,3.63,46,0.84,99876.48,0.0,Birmingham,48,,
2018-01-23,9.7,6.33,10,0.88,99904.83,0.08,Birmingham,48,,
2018-01-24,8.57,8.12,17,0.85,98974.21,0.27,Birmingham,48,,
2018-01-25,5.77,5.74,49,0.83,99211.07,0.01,Birmingham,48,,
2018-01-26,3.83,1.69,37,0.9,100615.26,0.0,Birmingham,48,,
2018-01-27,7.06,5.32,8,0.92,101014.16,0.09,Birmingham,48,,
2018-01-28,10.27,5.99,24,0.86,101494.79,0.0,Birmingham,48,,
2018-01-29,8.29,5.11,19,0.81,101332.68,0.13,Birmingham,48,,
2018-01-30,3.14,2.84,62,0.87,101221.98,0.01,Birmingham,48,,
2018-01-31,5.22,6.62,60,0.79,99021.75,0.11,Birmingham,48,,
2018-02-01,4.39,6.64,60,0.77,99078.87,0.06,Birmingham,48,,
2018-02-02,3.99,4.2,68,0.78,99899.87,0.0,Birmingham,48,,
2018-02-03,2.68,0.53,14,0.95,99519.61,0.24,Birmingham,48,,
2018-02-04,2.76,4.03,60,0.81,101344.2,0.0,Birmingham,48,,
2018-02-05,1.47,2.75,67,0.8,101509.04,0.0,Birmingham,48,,
2018-02-06,0.62,2.52,60,0.84,100652.68,0.03,Birmingham,48,,
2011-01-03,-14.94,2.61,87,0.8,98310.82,0.02,Minneapolis,49,,
2011-01-04,-12.31,1.83,58,0.83,97834.85,0.03,Minneapolis,49,,
2011-01-05,-10.65,2.04,87,0.79,97699.12,0.0,Minneapolis,49,,
2011-01-06,-10.96,3.52,75,0.75,97024.14,0.03,Minneapolis,49,,
2011-01-07,-14.75,3.1,92,0.72,98019.38,0.0,Minneapolis,49,,
2011-01-08,-16.82,0.37,84,0.79,99085.18,0.0,Minneapolis,49,,
2011-01-09,-10.04,2.47,45,0.78,99518.92,0.08,Minneapolis,49,,
2011-01-10,-6.57,2.0,47,0.84,99317.89,0.17,Minneapolis,49,,
2011-01-11,-8.86,2.99,58,0.82,99903.15,0.01,Minneapolis,49,,
2011-01-12,-12.77,2.09,47,0.81,99636.23,0.04,Minneapolis,49,,
2011-01-13,-10.43,0.79,38,0.82,98943.74,0.05,Minneapolis,49,,
2011-01-14,-10.63,3.23,66,0.77,98836.92,0.11,Minneapolis,49,,
2011-01-15,-15.53,0.65,82,0.73,99219.62,0.01,Minneapolis,49,,
2011-01-16,-7.55,2.82,30,0.8,97400.78,0.09,Minneapolis,49,,
2011-01-17,-10.72,3.7,88,0.72,98139.16,0.0,Minneapolis,49,,
2011-01-18,-13.88,1.29,97,0.74,98758.31,0.04,Minneapolis,49,,
2011-01-19,-16.99,3.44,98,0.69,98741.51,0.0,Minneapolis,49,,
2011-01-20,-23.16,0.51,94,0.7,98613.96,0.01,Minneapolis,49,,
2011-01-21,-17.48,1.2,106,0.7,97989.65,0.02,Minneapolis,49,,
2011-01-22,-19.28,0.69,103,0.69,98969.65,0.0,Minneapolis,49,,
2011-01-23,-9.76,3.38,48,0.74,97863.94,0.01,Minneapolis,49,,
2011-01-24,-7.48,1.9,64,0.78,98458.84,0.01,Minneapolis,49,,
2011-01-25,-8.74,1.56,100,0.81,98541.12,0.0,Minneapolis,49,,
2011-01-26,-5.31,1.05,95,0.84,97784.62,0.05,Minneapolis,49,,
2011-01-27,-4.0,1.59,45,0.85,97694.84,0.01,Minneapolis,49,,
2011-01-28,-2.02,3.01,52,0.83,97777.66,0.02,Minneapolis,49,,
2011-01-29,-9.2,2.58,114,0.74,99259.4,0.0,Minneapolis,49,,
2011-01-30,-8.55,3.39,55,0.78,99625.05,0.26,Minneapolis,49,,
2011-01-31,-12.07,4.76,94,0.73,99845.02,0.06,Minneapolis,49,,
2011-02-01,-15.17,4.07,128,0.58,99816.78,0.0,Minneapolis,49,,
2011-02-02,-14.39,5.18,123,0.59,99161.58,0.0,Minneapolis,49,,
2011-02-03,-7.47,3.53,90,0.75,98010.74,0.0,Minneapolis,49,,
2011-02-04,-5.76,0.58,77,0.86,97105.69,0.0,Minneapolis,49,,
2011-02-05,-2.67,2.89,89,0.79,97944.78,0.06,Minneapolis,49,,
2011-02-06,-9.41,3.72,103,0.72,98764.42,0.01,Minneapolis,49,,
2011-02-07,-19.15,3.3,142,0.65,99524.72,0.0,Minneapolis,49,,
2011-02-08,-17.87,4.11,145,0.63,99171.72,0.0,Minneapolis,49,,
2011-02-09,-19.95,1.61,144,0.69,98395.25,0.0,Minneapolis,49,,
2011-02-10,-14.12,2.09,98,0.75,97822.61,0.01,Minneapolis,49,,
2011-02-11,-2.86,2.38,94,0.8,97916.03,0.02,Minneapolis,49,,
2011-02-12,1.9,4.28,125,0.72,96930.9,0.0,Minneapolis,49,,
2011-02-13,3.27,4.75,107,0.72,97945.93,0.0,Minneapolis,49,,
2011-02-14,1.42,4.49,125,0.81,98376.16,0.0,Minneapolis,49,,
2011-02-15,1.41,2.91,125,0.77,97653.7,0.0,Minneapolis,49,,
2011-02-16,4.94,3.78,80,0.88,96566.97,0.01,Minneapolis,49,,
2011-02-17,-3.58,7.05,158,0.69,98092.2,0.0,Minneapolis,49,,
2011-02-18,-8.42,1.63,152,0.64,99643.88,0.0,Minneapolis,49,,
2011-02-19,-3.38,4.02,41,0.75,98473.97,0.31,Minneapolis,49,,
2011-02-20,-4.86,5.88,43,0.82,97778.55,0.66,Minneapolis,49,,
2011-02-21,-8.21,1.61,162,0.82,98726.4,0.03,Minneapolis,49,,
2011-02-22,-2.92,3.99,155,0.79,98422.21,0.0,Minneapolis,49,,
2011-02-23,-4.29,2.63,107,0.76,98706.76,0.0,Minneapolis,49,,
2011-02-24,-12.05,3.22,152,0.63,99094.1,0.01,Minneapolis,49,,
2011-02-25,-17.13,1.13,90,0.75,98679.36,0.09,Minneapolis,49,,
2011-02-26,-12.54,2.34,160,0.81,97520.05,0.0,Minneapolis,49,,
2011-02-27,-9.69,1.93,188,0.71,98374.15,0.0,Minneapolis,49,,
2011-02-28,-6.26,2.68,50,0.64,98858.3,0.0,Minneapolis,49,,
2019-01-18,0.74,7.87,152,0.77,97204.43,0.26,Oklahoma City,50,,
2019-01-19,-2.5,0.72,149,0.67,98232.41,0.0,Oklahoma City,50,,
2019-01-20,3.82,6.16,151,0.65,97269.42,0.0,Oklahoma City,50,,
2019-01-21,8.89,5.07,37,0.78,96485.98,0.06,Oklahoma City,50,,
2019-01-22,-1.85,5.07,160,0.65,97568.56,0.0,Oklahoma City,50,,
2019-01-23,1.4,1.3,120,0.66,97519.89,0.0,Oklahoma City,50,,
2019-01-24,-2.28,0.96,104,0.67,98336.77,0.01,Oklahoma City,50,,
2019-01-25,1.59,2.79,148,0.66,97902.5,0.0,Oklahoma City,50,,
2019-01-26,5.53,2.97,160,0.57,97608.0,0.0,Oklahoma City,50,,
2019-01-27,7.12,1.59,107,0.5,96929.69,0.0,Oklahoma City,50,,
2019-01-28,-0.51,2.0,162,0.56,98123.75,0.0,Oklahoma City,50,,
2019-01-29,-1.25,1.19,169,0.57,97933.02,0.0,Oklahoma City,50,,
2019-01-30,1.3,3.29,101,0.72,97473.34,0.0,Oklahoma City,50,,
2019-01-31,7.67,1.89,44,0.89,97536.53,0.02,Oklahoma City,50,,
2019-02-01,13.13,4.62,64,0.88,97430.47,0.02,Oklahoma City,50,,
2019-02-02,16.12,6.83,115,0.79,96606.22,0.0,Oklahoma City,50,,
2019-02-03,13.17,1.7,158,0.7,96421.3,0.0,Oklahoma City,50,,
2019-02-04,6.82,1.97,58,0.9,96835.79,0.01,Oklahoma City,50,,
2019-02-05,6.05,2.18,74,0.97,96701.77,0.02,Oklahoma City,50,,
2019-02-06,0.54,5.86,177,0.82,97324.19,0.86,Oklahoma City,50,,
2019-02-07,-6.12,2.23,184,0.56,99181.47,0.0,Oklahoma City,50,,
2019-02-08,-1.91,2.62,99,0.56,99090.51,0.0,Oklahoma City,50,,
2019-02-09,2.08,4.22,37,0.81,97900.24,0.02,Oklahoma City,50,,
2019-02-10,6.07,2.74,58,0.94,96777.14,0.1,Oklahoma City,50,,
2019-02-11,6.28,3.73,193,0.7,97324.35,0.34,Oklahoma City,50,,
2019-02-12,7.36,5.8,167,0.5,97580.83,0.0,Oklahoma City,50,,
2019-02-13,13.76,5.03,177,0.39,96150.6,0.0,Oklahoma City,50,,
2019-02-14,4.56,4.56,163,0.64,96708.72,0.0,Oklahoma City,50,,
2019-02-15,-3.58,2.02,136,0.83,96949.78,0.0,Oklahoma City,50,,
2019-02-16,0.64,2.28,202,0.77,96767.72,0.0,Oklahoma City,50,,
2019-02-17,-1.86,4.15,185,0.6,98196.13,0.0,Oklahoma City,50,,
2019-02-18,-0.78,3.56,27,0.7,98039.1,0.23,Oklahoma City,50,,
2019-02-19,1.87,2.04,201,0.8,96904.79,0.05,Oklahoma City,50,,
2019-02-20,6.09,3.82,149,0.61,97204.91,0.0,Oklahoma City,50,,
2019-02-21,6.33,2.93,60,0.81,97306.54,0.01,Oklahoma City,50,,
2019-02-22,9.88,3.51,187,0.72,96395.33,0.1,Oklahoma City,50,,
2019-02-23,4.61,3.84,217,0.5,97978.6,0.0,Oklahoma City,50,,
2019-02-24,7.26,4.05,210,0.44,98092.18,0.0,Oklahoma City,50,,
2019-02-25,8.23,2.51,64,0.68,97676.14,0.01,Oklahoma City,50,,
2019-02-26,-1.67,3.97,47,0.9,97796.77,0.08,Oklahoma City,50,,
2019-02-27,-5.22,3.81,210,0.74,97843.34,0.01,Oklahoma City,50,,
2019-02-28,-1.79,0.73,191,0.8,97502.35,0.0,Oklahoma City,50,,
2019-03-01,0.41,2.94,76,0.83,97783.48,0.01,Oklahoma City,50,,
2019-03-02,-2.74,5.74,185,0.73,97981.4,0.05,Oklahoma City,50,,
2019-03-03,-8.84,4.98,173,0.53,98718.84,0.0,Oklahoma City,50,,
2019-03-04,-4.08,2.34,240,0.46,98720.15,0.0,Oklahoma City,50,,
2019-03-05,0.97,2.27,236,0.42,98519.58,0.0,Oklahoma City,50,,
2019-03-06,8.51,5.0,211,0.48,97180.0,0.0,Oklahoma City,50,,
2019-03-07,7.78,1.35,91,0.86,96765.55,0.01,Oklahoma City,50,,
2019-03-08,13.76,4.55,237,0.58,96080.74,0.22,Oklahoma City,50,,
2019-03-09,7.25,3.68,104,0.56,97572.18,0.02,Oklahoma City,50,,
2019-03-10,7.32,1.51,81,0.79,98082.28,0.21,Oklahoma City,50,,
2019-03-11,12.44,3.48,33,0.88,97629.58,0.32,Oklahoma City,50,,
2019-03-12,15.46,7.09,219,0.74,95680.98,1.06,Oklahoma City,50,,
2019-03-13,11.48,7.19,205,0.45,96293.94,0.0,Oklahoma City,50,,
2019-03-14,6.73,5.25,259,0.44,98342.72,0.0,Oklahoma City,50,,
2019-03-15,10.9,2.48,186,0.27,98475.99,0.0,Oklahoma City,50,,
2018-12-26,11.7,5.64,43,0.71,99571.24,0.4,Nashville,51,,
2018-12-27,13.78,3.17,71,0.86,98964.44,0.96,Nashville,51,,
2018-12-28,4.39,1.9,113,0.75,100124.21,0.0,Nashville,51,,
2018-12-29,6.48,0.63,94,0.7,99895.55,0.0,Nashville,51,,
2018-12-30,14.68,4.32,14,0.88,98962.1,1.85,Nashville,51,,
2018-12-31,10.89,1.51,50,0.84,99631.51,0.05,Nashville,51,,
2019-01-01,7.04,1.04,35,0.83,99985.91,0.03,Nashville,51,,
2019-01-02,5.82,0.95,44,0.9,99614.85,0.57,Nashville,51,,
2019-01-03,8.7,1.15,36,0.89,98546.93,0.57,Nashville,51,,
2019-01-04,7.54,2.87,130,0.73,99062.75,0.02,Nashville,51,,
2019-01-05,8.42,1.52,125,0.73,99798.05,0.0,Nashville,51,,
2019-01-06,11.97,3.76,104,0.64,99585.32,0.01,Nashville,51,,
2019-01-07,15.85,3.51,97,0.65,99385.23,0.08,Nashville,51,,
2019-01-08,6.66,4.52,140,0.46,100052.54,0.0,Nashville,51,,
2019-01-09,-0.54,3.25,137,0.56,100362.5,0.0,Nashville,51,,
2019-01-10,-0.34,1.77,81,0.62,100304.83,0.0,Nashville,51,,
2019-01-11,5.58,2.67,45,0.69,99845.66,0.38,Nashville,51,,
2019-01-12,6.22,1.65,14,0.94,99497.0,0.35,Nashville,51,,
2019-01-13,2.66,2.48,46,0.87,100336.77,0.02,Nashville,51,,
2019-01-14,1.45,1.12,77,0.76,100348.6,0.0,Nashville,51,,
2019-01-15,2.66,1.55,122,0.8,100160.94,0.0,Nashville,51,,
2019-01-16,5.49,2.9,14,0.89,99749.2,0.4,Nashville,51,,
2019-01-17,7.52,0.68,42,0.91,99591.74,0.04,Nashville,51,,
2019-01-18,10.56,3.06,16,0.92,98387.36,1.08,Nashville,51,,
2019-01-19,-0.96,5.33,113,0.75,99283.81,0.15,Nashville,51,,
2019-01-20,-4.29,2.25,150,0.57,100666.69,0.01,Nashville,51,,
2019-01-21,1.63,4.03,132,0.47,100382.01,0.0,Nashville,51,,
2019-01-22,10.32,5.79,12,0.74,99160.81,0.81,Nashville,51,,
2019-01-23,0.99,3.44,155,0.77,99040.78,0.19,Nashville,51,,
2019-01-24,-0.94,2.25,162,0.62,100127.73,0.0,Nashville,51,,
2019-01-25,1.24,2.24,157,0.61,100053.01,0.0,Nashville,51,,
2019-01-26,4.53,1.82,134,0.72,99565.37,0.0,Nashville,51,,
2019-01-27,5.66,2.49,108,0.66,98953.84,0.0,Nashville,51,,
2019-01-28,-0.3,3.83,170,0.58,99454.41,0.07,Nashville,51,,
2019-01-29,-4.52,2.77,166,0.47,100008.44,0.01,Nashville,51,,
2019-01-30,-4.84,1.09,151,0.45,100515.08,0.0,Nashville,51,,
2019-01-31,5.47,2.17,70,0.6,100100.34,0.02,Nashville,51,,
2019-02-01,8.44,1.0,81,0.69,100062.23,0.0,Nashville,51,,
2019-02-02,11.62,2.26,147,0.7,99490.93,0.0,Nashville,51,,
2019-02-03,13.27,3.85,46,0.83,99155.17,0.14,Nashville,51,,
2019-02-04,17.39,2.27,79,0.84,99288.33,0.06,Nashville,51,,
2019-02-05,18.07,3.49,25,0.88,99148.3,0.41,Nashville,51,,
2019-02-06,19.98,4.65,83,0.81,98962.78,0.95,Nashville,51,,
2019-02-07,2.97,3.84,184,0.67,100539.29,0.45,Nashville,51,,
2019-02-08,-1.06,3.25,179,0.56,101565.53,0.0,Nashville,51,,
2019-02-09,3.3,1.77,20,0.74,100696.39,0.6,Nashville,51,,
2019-02-10,10.33,3.18,29,0.93,99551.87,0.5,Nashville,51,,
2019-02-11,12.79,3.42,31,0.89,98615.67,1.23,Nashville,51,,
2019-02-12,5.22,3.44,190,0.52,99798.18,0.0,Nashville,51,,
2019-02-13,8.13,4.74,126,0.51,99178.9,0.01,Nashville,51,,
2019-02-14,10.57,1.57,52,0.7,98732.47,0.11,Nashville,51,,
2019-02-15,2.37,3.29,148,0.87,98930.14,0.47,Nashville,51,,
2019-02-16,5.36,0.7,15,0.88,98633.7,0.88,Nashville,51,,
2019-02-17,3.6,2.82,171,0.74,99841.21,0.08,Nashville,51,,
2019-02-18,1.19,2.95,78,0.7,100782.08,0.2,Nashville,51,,
2019-02-19,8.26,3.6,18,0.92,99191.27,1.66,Nashville,51,,
2019-02-20,11.74,3.04,1,0.92,99005.78,0.09,Nashville,51,,
2017-05-13,20.68,2.97,269,0.52,97593.92,0.0,Minneapolis,52,,
2017-05-14,19.85,3.4,177,0.64,97712.79,0.38,Minneapolis,52,,
2017-05-15,19.68,2.25,161,0.84,97093.88,1.04,Minneapolis,52,,
2017-05-16,17.93,1.49,85,0.96,96667.32,1.58,Minneapolis,52,,
2017-05-17,11.72,5.13,123,0.85,97348.2,0.65,Minneapolis,52,,
2017-05-18,9.2,3.91,197,0.6,98962.25,0.02,Minneapolis,52,,
2017-05-19,8.76,4.56,32,0.64,98601.3,1.33,Minneapolis,52,,
2017-05-20,9.71,0.91,64,0.93,97641.42,0.14,Minneapolis,52,,
2017-05-21,11.25,3.72,293,0.72,97904.95,0.01,Minneapolis,52,,
2017-05-22,12.46,1.75,220,0.74,97738.77,0.09,Minneapolis,52,,
2017-05-23,12.24,3.26,171,0.72,97605.36,0.04,Minneapolis,52,,
2017-05-24,15.0,2.17,238,0.68,97309.4,0.02,Minneapolis,52,,
2017-05-25,18.83,2.54,255,0.69,97374.05,0.13,Minneapolis,52,,
2017-05-26,17.91,2.1,214,0.58,97867.26,0.0,Minneapolis,52,,
2017-05-27,17.82,3.73,287,0.57,97578.16,0.02,Minneapolis,52,,
2017-05-28,14.59,4.84,200,0.7,97589.51,0.18,Minneapolis,52,,
2017-05-29,13.21,4.51,147,0.67,97993.29,0.03,Minneapolis,52,,
2017-05-30,15.8,4.12,339,0.51,98270.21,0.0,Minneapolis,52,,
2017-05-31,17.75,0.78,358,0.4,98502.26,0.0,Minneapolis,52,,
2017-06-01,21.83,2.31,317,0.47,98284.08,0.0,Minneapolis,52,,
2017-06-02,26.22,2.97,284,0.58,97873.6,0.08,Minneapolis,52,,
2017-06-03,24.19,3.03,354,0.44,97846.54,0.0,Minneapolis,52,,
2017-06-04,21.75,3.02,347,0.54,98057.6,0.0,Minneapolis,52,,
2017-06-05,20.9,2.31,358,0.44,98581.66,0.0,Minneapolis,52,,
2017-06-06,22.39,2.82,340,0.47,98553.32,0.0,Minneapolis,52,,
2017-06-07,24.26,1.56,301,0.5,98035.24,0.0,Minneapolis,52,,
2017-06-08,22.86,1.55,313,0.59,97697.33,0.0,Minneapolis,52,,
2017-06-09,27.65,5.64,284,0.52,96811.35,0.0,Minneapolis,52,,
2017-06-10,23.48,1.32,122,0.7,97319.23,0.7,Minneapolis,52,,
2017-06-11,22.6,2.07,287,0.79,97794.6,0.11,Minneapolis,52,,
2017-06-12,23.79,3.53,254,0.72,97815.23,0.03,Minneapolis,52,,
2017-06-13,24.76,3.98,245,0.71,97389.66,0.24,Minneapolis,52,,
2017-06-14,23.57,3.85,338,0.54,97588.42,0.0,Minneapolis,52,,
2017-06-15,23.28,2.48,244,0.54,97415.61,0.03,Minneapolis,52,,
2017-06-16,22.32,2.33,250,0.63,97055.74,0.03,Minneapolis,52,,
2017-06-17,18.51,3.94,246,0.75,97230.15,0.06,Minneapolis,52,,
2017-06-18,18.74,3.9,275,0.68,97792.2,0.01,Minneapolis,52,,
2017-06-19,18.86,2.48,307,0.59,98071.47,0.08,Minneapolis,52,,
2017-06-20,19.7,2.02,335,0.61,98003.39,0.0,Minneapolis,52,,
2017-06-21,21.3,0.91,164,0.76,97400.86,0.47,Minneapolis,52,,
2017-06-22,18.74,4.05,230,0.62,97576.81,0.02,Minneapolis,52,,
2017-06-23,15.94,4.7,290,0.63,98257.26,0.1,Minneapolis,52,,
2017-06-24,15.1,4.84,240,0.64,98681.36,0.03,Minneapolis,52,,
2017-06-25,15.77,3.07,305,0.55,98831.15,0.0,Minneapolis,52,,
2017-06-26,17.8,2.53,328,0.53,98505.6,0.0,Minneapolis,52,,
2017-06-27,20.44,4.18,150,0.7,97254.43,1.38,Minneapolis,52,,
2017-06-28,21.11,3.54,199,0.72,97313.41,0.01,Minneapolis,52,,
2017-06-29,20.19,1.64,232,0.79,97781.17,0.15,Minneapolis,52,,
2017-06-30,19.66,2.64,288,0.69,98041.87,0.02,Minneapolis,52,,
2017-07-01,21.47,0.55,336,0.62,98258.56,0.11,Minneapolis,52,,
2017-07-02,21.5,1.9,346,0.59,98550.43,0.0,Minneapolis,52,,
2017-07-03,23.81,2.81,306,0.64,98485.53,0.0,Minneapolis,52,,
2017-07-04,25.49,2.42,306,0.72,98422.36,0.09,Minneapolis,52,,
2017-07-05,27.32,2.12,314,0.64,98140.76,0.04,Minneapolis,52,,
2017-07-06,24.68,4.0,297,0.55,98290.35,0.0,Minneapolis,52,,
2017-07-07,21.65,1.52,286,0.59,98497.4,0.0,Minneapolis,52,,
2017-07-08,27.13,2.67,280,0.4,98305.56,0.0,Minneapolis,52,,
2011-08-07,24.24,1.16,271,0.75,96812.58,0.1,Omaha,53,,
2011-08-08,23.63,2.61,296,0.7,96979.44,0.0,Omaha,53,,
2011-08-09,21.05,1.45,206,0.67,97278.59,0.02,Omaha,53,,
2011-08-10,21.37,2.01,290,0.64,97395.51,0.0,Omaha,53,,
2011-08-11,23.27,1.42,220,0.69,97134.32,0.12,Omaha,53,,
2011-08-12,23.11,2.89,295,0.69,97453.76,0.0,Omaha,53,,
2011-08-13,21.64,0.69,279,0.69,97763.42,0.0,Omaha,53,,
2011-08-14,22.13,3.9,207,0.72,97370.83,0.27,Omaha,53,,
2011-08-15,22.17,4.77,213,0.8,97181.17,0.4,Omaha,53,,
2011-08-16,24.38,1.61,262,0.76,97696.84,0.01,Omaha,53,,
2011-08-17,24.45,3.22,225,0.74,97453.03,0.2,Omaha,53,,
2011-08-18,22.28,2.85,231,0.78,97112.53,0.83,Omaha,53,,
2011-08-19,22.49,2.49,156,0.79,97326.21,0.16,Omaha,53,,
2011-08-20,22.33,1.18,237,0.77,97607.4,0.0,Omaha,53,,
2011-08-21,24.98,2.71,241,0.75,97510.63,0.66,Omaha,53,,
2011-08-22,26.75,3.67,258,0.74,96895.97,0.0,Omaha,53,,
2011-08-23,26.16,2.11,280,0.74,96881.98,0.0,Omaha,53,,
2011-08-24,21.0,0.53,292,0.63,97657.52,0.0,Omaha,53,,
2011-08-25,22.55,2.64,231,0.68,97569.03,0.01,Omaha,53,,
2011-08-26,23.46,2.3,270,0.73,97640.18,0.0,Omaha,53,,
2011-08-27,20.9,2.34,251,0.69,97376.26,0.0,Omaha,53,,
2011-08-28,21.07,2.7,220,0.75,97406.91,0.0,Omaha,53,,
2011-08-29,22.35,3.04,128,0.79,97116.0,0.52,Omaha,53,,
2011-08-30,24.58,2.44,267,0.81,97032.27,0.0,Omaha,53,,
2011-08-31,28.6,4.48,270,0.62,96854.67,0.0,Omaha,53,,
2011-09-01,28.18,2.18,230,0.55,96980.9,0.0,Omaha,53,,
2011-09-02,23.53,0.78,155,0.78,97117.49,0.33,Omaha,53,,
2011-09-03,17.34,5.24,266,0.6,97978.04,0.0,Omaha,53,,
2011-09-04,14.88,1.52,267,0.65,98182.35,0.0,Omaha,53,,
2011-09-05,15.5,2.63,272,0.65,98052.5,0.0,Omaha,53,,
